2025/01/06 17:35:51 [error] 21#21: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "GET / HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "api.fstu.com"
2025/01/06 17:38:39 [error] 20#20: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "GET / HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "api.fstu.com"
2025/01/06 17:42:41 [error] 20#20: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "GET / HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "api.fstu.com"
2025/01/06 17:43:06 [error] 20#20: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "GET / HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "api.fstu.com"
2025/01/06 17:43:06 [error] 20#20: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "GET / HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "api.fstu.com"
2025/01/06 17:43:06 [error] 20#20: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "GET / HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "api.fstu.com"
2025/01/06 17:43:07 [error] 20#20: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "GET / HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "api.fstu.com"
2025/01/06 17:43:54 [error] 20#20: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "GET / HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "api.fstu.com"
2025/01/06 17:43:54 [error] 20#20: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "GET / HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "api.fstu.com"
2025/01/06 17:43:55 [error] 20#20: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "GET / HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "api.fstu.com"
2025/01/06 17:43:55 [error] 20#20: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "GET / HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "api.fstu.com"
2025/01/06 17:43:55 [error] 20#20: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "GET / HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "api.fstu.com"
2025/01/06 17:44:00 [error] 20#20: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "GET / HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "api.fstu.com"
2025/01/06 17:46:37 [error] 20#20: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "GET / HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "api.fstu.com"
2025/01/06 17:46:53 [error] 20#20: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "GET / HTTP/1.1", upstream: "fastcgi://192.168.107.2:9000", host: "api.fstu.com"
2025/01/06 17:46:54 [error] 20#20: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "GET / HTTP/1.1", upstream: "fastcgi://192.168.107.2:9000", host: "api.fstu.com"
2025/01/06 17:46:54 [error] 20#20: *1 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "GET / HTTP/1.1", upstream: "fastcgi://192.168.107.2:9000", host: "api.fstu.com"
2025/01/06 18:01:55 [error] 24#24: *26 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "GET / HTTP/1.1", upstream: "fastcgi://192.168.107.2:9000", host: "api.fstu.com"
2025/01/07 17:48:25 [error] 20#20: *20 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 192.168.107.1, server: api.fstu.com, request: "OPTIONS /auth/login HTTP/1.1", upstream: "fastcgi://192.168.107.3:9000", host: "api.fstu.com", referrer: "https://local.fstu.com:5173/"
